transaction_id,supporter_id,appeal_id,campaign_id,fund_id,date,amount,payment_method
32230,423,36,13,5,19/01/2024,91410.56,Check
34458,264,38,13,3,14/04/2024,91008.88,Check
13284,353,17,6,6,10/08/2024,90996.86,Bank Transfer
2375,3779,5,2,8,26/02/2024,90915.8,Check
36752,4917,41,14,3,09/05/2025,90186.42,Bank Transfer
24816,581,30,11,5,27/11/2024,89815.84,Bank Transfer
52775,711,64,22,3,22/11/2021,89815.82,Check
49365,285,54,19,3,12/12/2024,89393.2,Check
16834,264,21,8,3,21/08/2022,89335.8,Bank Transfer
37501,264,41,14,4,17/05/2025,89261.26,Bank Transfer
19211,4778,25,9,8,17/08/2024,89051.592,Check
35154,1908,39,14,3,24/01/2025,88627.94,Bank Transfer
27596,711,32,11,5,28/01/2025,88508.78,Bank Transfer
24087,466,29,11,5,15/12/2024,88104.54,Bank Transfer
38518,311,43,15,1,31/07/2024,88001.06,Check
51003,264,60,21,5,16/03/2022,87889.1,Check
45,47,1,1,8,10/07/2022,87773.58,Bank Transfer
47033,368,53,19,3,10/10/2024,87717.72,Bank Transfer
11733,259,15,6,6,14/05/2024,87679.76,Bank Transfer
39958,711,44,15,1,11/09/2024,87448.26,Bank Transfer
19116,1506,25,9,8,30/07/2024,87251.1,Credit Card
39522,3920,44,15,1,17/09/2024,87036.42,Check
9328,311,12,4,6,15/01/2024,86859.08,Check
2941,4971,5,2,2,26/02/2024,86411.8,Credit Card
51700,711,61,21,5,19/04/2022,86120.88,Check
42224,605,48,17,4,11/08/2024,85973.524,Bank Transfer
10884,423,14,5,4,29/01/2024,85811.78,Check
52063,1120,62,22,1,24/08/2021,85406.36,Bank Transfer
31645,3740,36,13,3,13/01/2024,85329.84,Credit Card
19237,2185,25,9,2,09/08/2024,85152.06,Credit Card
51046,417,60,21,5,10/03/2022,85124.62,Bank Transfer
28117,695,32,11,5,10-Feb-25,84708.88,Check
20378,718,27,10,1,28/07/2024,84626.84,Check
13567,559,17,6,6,20/08/2024,84055.8,Bank Transfer
39154,605,43,15,1,01/08/2024,83960.54,Check
55701,3740,70,24,5,21/12/2021,83878.16,Bank Transfer
18562,3503,25,9,8,12/08/2024,83803.58,Check
21215,711,28,10,1,04/10/2024,83673.96,Check
21105,417,28,10,8,09/10/2024,83633.42,Check
2137,4472,4,2,2,27/10/2023,83047.26,Credit Card
686,718,2,1,8,28/09/2022,82793.8,Bank Transfer
2312,1908,4,2,2,13/10/2023,82704.52,Check
50922,804,60,21,5,31/03/2022,82429.2,Credit Card
10106,264,12,4,6,07/01/2024,82071.136,Bank Transfer
33383,465,37,13,4,24/02/2024,81955.24,Check
47034,368,53,19,3,10/10/2024,81884.264,Other
37397,2085,41,14,3,21/05/2025,81651.78,Credit Card
45648,458,51,18,3,02-Jun-23,81581.24,Check
54339,161,67,23,4,05/03/2023,81544.42,Bank Transfer
14705,417,18,7,5,15/07/2023,81306.56,Check
11359,695,14,5,7,30/01/2024,81306.56,Check
39491,4122,44,15,1,20/09/2024,81170.42,Credit Card
42067,423,48,17,3,08/08/2024,81156.02,Check
16919,639,21,8,4,26/08/2022,81100.78,Other
1702,47,4,2,2,25/10/2023,80937.34,Check
11864,458,15,6,6,07/05/2024,80462.9,Bank Transfer
48904,603,54,19,3,15/12/2024,80432.88,Check
29089,618,33,11,5,30/03/2025,80327.58,Bank Transfer
33579,605,37,13,3,24/02/2024,80016.64,Check
32299,2071,37,13,5,24/02/2024,79099.42,Check
23155,711,29,11,6,22/12/2024,78493.94,Bank Transfer
11879,394,15,6,5,08/05/2024,78420.84,Bank Transfer
37632,2749,41,14,1,16/05/2025,77402.16,Credit Card
52164,378,62,22,3,24/08/2021,77060.34,Check
33485,4155,37,13,5,24/02/2024,77019.34,Credit Card
24892,1460,30,11,6,28/11/2024,76834.6,Bank Transfer
54547,370,67,23,4,07/03/2023,76747.5,Bank Transfer
32800,3831,37,13,5,24/02/2024,76745.3,Check
2997,3740,5,2,2,07/03/2024,76086.12,Credit Card
76,718,1,1,8,29/06/2022,75870.14,Check
32171,603,36,13,5,19/01/2024,75733.02,Check
26274,4433,30,11,5,24/11/2024,75530.24,Bank Transfer
25189,203,30,11,6,29/11/2024,75385.64,Bank Transfer
28332,639,32,11,5,21/01/2025,74585.82,Check
32292,4952,37,13,5,24/02/2024,74558.28,Bank Transfer
25967,726,30,11,5,27/11/2024,74548.04,Check
40134,2107,44,15,1,27/09/2024,74416,Check
21277,4122,28,10,8,04/10/2024,74186.62,Credit Card
33654,4169,37,13,5,24/02/2024,74111.8,Check
13198,458,17,6,6,20/08/2024,74101.26,Check
46687,1751,53,19,3,10/10/2024,74001.64,Other
48034,605,53,19,3,10/10/2024,73929.14,Check
7642,1486,7,2,2,16/12/2024,73754.66,Bank Transfer
13680,721,17,6,6,13/08/2024,73725.54,Check
48333,3515,53,19,3,10/10/2024,73612.72,Check
7638,1832,7,2,2,19/12/2024,73402.12,Credit Card
52724,353,64,22,1,22/11/2021,73242.74,Other
21377,1953,28,10,8,06/10/2024,73061.58,Other
35219,835,39,14,1,27/01/2025,73029.62,Credit Card
37424,1243,41,14,4,15/05/2025,73000.3,Credit Card
14256,261,17,6,6,17/08/2024,72948.8,Check
16562,605,20,8,7,27/11/2022,72702.28,Check
24331,91,29,11,5,25/12/2024,72663.74,Bank Transfer
50840,916,60,21,5,05/04/2022,72646.06,Check
19961,718,26,10,8,10/04/2024,72511.12,Check
50123,1460,57,20,3,07/06/2021,72502.66,Check
47698,1506,53,19,3,10/10/2024,72023.84,Credit Card
2300,4539,4,2,2,16/10/2023,71938.16,Credit Card
23515,543,29,11,5,08/12/2024,71882.96,Bank Transfer
48225,3831,53,19,3,10/10/2024,71863.48,Check
7879,3030,7,2,2,24/12/2024,71834.8,Credit Card
45503,721,51,18,3,29/05/2023,71773.32,Check
82,264,1,1,8,02/07/2022,71750.42,Bank Transfer
32898,2763,37,13,5,24/02/2024,71610.5,Bank Transfer
7272,191,7,2,2,17/12/2024,71299.52,Bank Transfer
22447,3503,28,10,8,08/10/2024,71059.94,Check
46991,493,53,19,3,10/10/2024,71008.54,Check
52119,1120,62,22,1,24/08/2021,70870.02,Credit Card
48711,3515,53,19,3,10/10/2024,70652.92,Credit Card
12833,264,16,6,6,04/07/2024,70593.4,Bank Transfer
15573,605,19,7,6,09/10/2023,70585.94,Check
19130,709,25,9,8,10/08/2024,70225.98,Check
35705,4806,39,14,3,05/02/2025,70208.26,Credit Card
18047,930,24,9,8,25/11/2023,70196.58,Credit Card
22050,1953,28,10,8,04/10/2024,70167.5,Check
16356,3831,20,8,3,27/11/2022,70015.68,Credit Card
18884,3409,25,9,8,08/08/2024,69903.44,Check
15712,603,20,8,3,29/11/2022,69817.734,Check
32851,4950,37,13,5,24/02/2024,69666.3,Credit Card
23265,181,29,11,5,08/12/2024,69595.78,Bank Transfer
2884,1832,5,2,8,28/02/2024,69444.74,Credit Card
52571,1120,64,22,1,22/11/2021,69410.66,Check
13242,718,17,6,6,10/08/2024,69032.9,Bank Transfer
46918,4912,53,19,3,10/10/2024,69001.52,Check
7159,916,7,2,2,24/12/2024,68964.602,Credit Card
32432,3276,37,13,5,24/02/2024,68586.14,Other
47943,3276,53,19,3,10/10/2024,68533.02,Check
51997,2763,62,22,1,24/08/2021,68487.64,Bank Transfer
31933,3104,36,13,5,26/01/2024,68454.5,Credit Card
2266,4110,4,2,2,16/10/2023,68425.3,Check
28762,378,33,11,5,27/03/2025,68408.48,Bank Transfer
51664,3905,61,21,5,19/04/2022,67693.96,Check
37213,159,41,14,1,04/05/2025,67662.56,Check
7524,718,7,2,2,23/12/2024,67596.98,Bank Transfer
20545,718,27,10,8,16/07/2024,67587.28,Bank Transfer
38425,368,42,15,1,28/06/2024,67583.95,Check
18290,4571,24,9,8,02/12/2023,67526.84,Check
7647,191,7,2,2,24/12/2024,67415.38,Bank Transfer
21849,2071,28,10,1,08/10/2024,67406.28,Check
35261,161,39,14,3,05/02/2025,67113.02,Bank Transfer
26572,711,31,11,5,22/12/2024,67059.02,Bank Transfer
34939,3188,39,14,3,29/01/2025,67045.28,Bank Transfer
1922,4917,4,2,8,29/10/2023,66889.24,Credit Card
47921,161,53,19,3,10/10/2024,66868.04,Check
33454,726,37,13,3,24/02/2024,66863.26,Check
17327,417,22,8,4,03/10/2022,66747.66,Check
7291,1051,7,2,2,19/12/2024,66695.62,Check
50414,1886,58,20,3,13/07/2021,66686.24,Check
15916,417,20,8,4,26/11/2022,66546.1,Check
11117,25,14,5,7,24/01/2024,66536.78,Check
47157,4480,53,19,3,10/10/2024,66445.46,Credit Card
12394,378,16,6,6,06/07/2024,66255.72,Bank Transfer
22473,554,28,10,8,05/10/2024,66188.9,Check
31613,1154,36,13,5,22/01/2024,66186.84,Credit Card
48678,4778,53,19,3,10/10/2024,65884.78,Bank Transfer
32456,3503,37,13,5,24/02/2024,65683.18,Credit Card
37305,3831,41,14,1,29/04/2025,65675.82,Bank Transfer
13306,378,17,6,6,16/08/2024,65599.92,Bank Transfer
2006,3515,4,2,2,20/10/2023,65595.46,Credit Card
41739,421,48,17,4,17/08/2024,65523.34,Other
8005,45,7,2,8,28/12/2024,65294.6,Check
9418,543,12,4,5,16/01/2024,65176.9,Check
34788,421,38,13,5,14/04/2024,65064.34,Bank Transfer
845,2185,3,1,8,04/01/2023,64934.02,Credit Card
765,2763,3,1,8,04/01/2023,64758.74,Credit Card
46729,1953,53,19,3,10/10/2024,64534.3,Check
22353,4952,28,10,8,09/10/2024,64392.42,Check
24474,421,30,11,5,26/11/2024,64331.54,Check
32,378,1,1,8,06/07/2022,64237.1,Bank Transfer
32006,726,36,13,5,19/01/2024,64188.66,Check
51611,1506,61,21,5,19/04/2022,64131.36,Credit Card
33632,4112,37,13,5,24/02/2024,63609.8,Credit Card
51596,2213,61,21,5,19/04/2022,63373.94,Credit Card
55752,3905,70,24,5,27/12/2021,63358.36,Check
32635,4670,37,13,5,24/02/2024,63142.34,Bank Transfer
22160,3033,28,10,1,09/10/2024,63034.12,Bank Transfer
47796,4670,53,19,3,10/10/2024,63013.64,Check
25129,1304,30,11,5,27/11/2024,62907.34,Check
47100,605,53,19,3,10/10/2024,62658.06,Check
15625,417,20,8,4,28/11/2022,62274.26,Check
51179,1460,61,21,5,19/04/2022,62233.54,Credit Card
14193,439,17,6,6,11/08/2024,62125.26,Bank Transfer
1369,2213,3,1,8,03/01/2023,61955.06,Check
20564,639,27,10,8,11/08/2024,61594.02,Check
32423,603,37,13,5,24/02/2024,61514.04,Check
11699,543,15,6,6,12/05/2024,61470.16,Check
50216,174,58,20,3,13/07/2021,61374.54,Bank Transfer
51798,417,61,21,5,19/04/2022,61315.82,Bank Transfer
13547,481,17,6,6,21/08/2024,61261.56,Check
25200,4447,30,11,5,26/11/2024,61172.14,Check
20882,2085,28,10,1,06/10/2024,60998.6,Credit Card
21229,1291,28,10,8,08/10/2024,60875.44,Check
15735,121,20,8,4,25/11/2022,60619.82,Check
41523,161,46,16,3,12/04/2021,60593.98,Check
35158,2162,39,14,3,30/01/2025,60562.54,Credit Card
18988,1482,25,9,8,29/07/2024,60492.04,Check
24184,162,29,11,6,27/12/2024,60417.72,Check
1930,4098,4,2,2,27/10/2023,60187.14,Bank Transfer
36951,4447,41,14,4,26/04/2025,60156.4,Credit Card
21121,1953,28,10,8,05/10/2024,60152.46,Credit Card
51105,458,61,21,5,19/04/2022,60113.98,Bank Transfer
22216,3515,28,10,8,09/10/2024,60085,Credit Card
2727,1908,5,2,2,27/02/2024,59999.9,Check
16863,311,21,8,3,26/08/2022,59930.52,Other
22482,2185,28,10,1,07/10/2024,59917.88,Credit Card
7422,4539,7,2,2,13/12/2024,59856.22,Credit Card
47188,639,53,19,3,10/10/2024,59845.52,Check
47868,3779,53,19,3,10/10/2024,59709.66,Check
30960,2909,35,12,7,23/04/2025,59707.36,Bank Transfer
36979,37,41,14,3,14/05/2025,59419.04,Bank Transfer
35511,4806,39,14,4,03/02/2025,59418.78,Bank Transfer
48167,2763,53,19,3,10/10/2024,59342.04,Credit Card
30535,4433,34,12,4,16/02/2025,59205.22,Credit Card
9242,726,12,4,6,17/01/2024,59073.34,Check
30752,4112,35,12,4,23/04/2025,58986.14,Bank Transfer
39098,4155,43,15,1,31/07/2024,58912.28,Other
18878,531,25,9,8,31/07/2024,58703.62,Check
18231,1908,24,9,8,27/11/2023,58571.64,Check
47534,1506,53,19,3,10/10/2024,58487.14,Check
51755,4982,61,21,5,19/04/2022,58302.02,Bank Transfer
7474,191,7,2,8,14/12/2024,58267.94,Check
18129,4971,24,9,8,30/11/2023,58265.38,Credit Card
35190,3740,39,14,3,03/02/2025,58240.98,Other
54073,2071,66,23,4,31/01/2023,58235.44,Credit Card
20757,1953,27,10,8,05/08/2024,58091.68,Check
30344,1243,34,12,4,14/03/2025,57492.4,Credit Card
20328,481,27,10,8,25/07/2024,57484.48,Bank Transfer
41969,3831,48,17,4,09/08/2024,57462.68,Bank Transfer
50884,457,60,21,5,08/03/2022,57350.36,Check
32703,4122,37,13,3,24/02/2024,57323.86,Other
19285,457,25,9,2,11/08/2024,57298.52,Check
13106,4506,16,6,6,06/07/2024,57269.08,Credit Card
7406,649,7,2,2,24/12/2024,57122.82,Bank Transfer
25192,4433,30,11,6,28/11/2024,57049.46,Credit Card
1677,3276,3,1,8,27/12/2022,56872.18,Credit Card
39963,211,44,15,1,07/10/2024,56833.58,Bank Transfer
40089,4480,44,15,1,13/10/2024,56693.78,Bank Transfer
51730,523,61,21,5,19/04/2022,56399.14,Check
28525,174,32,11,6,27/01/2025,56317.7,Other
23410,292,29,11,5,11/12/2024,56275.36,Other
8520,726,11,4,6,09/11/2023,56206.76,Bank Transfer
35609,4447,39,14,1,01/02/2025,56095.1,Credit Card
30253,439,34,12,4,18/03/2025,55956.32,Bank Transfer
16059,1120,20,8,3,26/11/2022,55906.56,Credit Card
54227,1209,67,23,4,04/03/2023,55875.84,Check
11011,4982,14,5,7,28/01/2024,55853.92,Check
53790,3831,66,23,4,31/01/2023,55577.02,Bank Transfer
47458,4480,53,19,3,10/10/2024,55554.98,Bank Transfer
1628,980,3,1,8,01/01/2023,55528.08,Check
22950,162,29,11,6,14/12/2024,55419.34,Check
18306,2107,24,9,8,27/11/2023,55357.1,Other
30094,4660,34,12,4,24/03/2025,55318.6,Credit Card
39304,2363,44,15,1,18/09/2024,55213.64,Credit Card
42187,980,48,17,4,08/08/2024,55208.78,Bank Transfer
2281,916,4,2,2,16/10/2023,55152.04,Credit Card
51388,804,61,21,5,19/04/2022,55093.08,Check
1537,458,3,1,8,01/01/2023,54951.56,Check
25777,1592,30,11,6,28/11/2024,54793.38,Check
7448,696,7,2,2,22/12/2024,54624.06,Bank Transfer
20775,1953,27,10,8,25/07/2024,54609.16,Credit Card
54483,2761,67,23,4,08/03/2023,54602.6,Credit Card
47048,4660,53,19,3,10/10/2024,54535.92,Check
7781,470,7,2,2,28/12/2024,54455.72,Check
34978,353,39,14,3,03/02/2025,54448.5,Check
25913,1756,30,11,5,30/11/2024,54111.54,Check
18360,4806,24,9,8,01/12/2023,53990.32,Check
29762,439,34,12,4,23/03/2025,53969.06,Bank Transfer
50098,1886,57,20,5,07/06/2021,53739.9,Credit Card
19339,4169,26,10,8,12/04/2024,53550.04,Check
46953,3503,53,19,3,10/10/2024,53389.4,Credit Card
18857,1281,25,9,8,14/08/2024,53277.12,Bank Transfer
11713,1486,15,6,6,10/05/2024,53140.56,Credit Card
29212,3831,33,11,5,16th March 2025,53067.9,Check
37187,57,41,14,1,27/04/2025,52939.9,Check
39111,264,43,15,1,01/08/2024,52939.5,Check
15771,417,20,8,3,28/11/2022,52899.014,Check
17901,430,24,9,2,25/11/2023,52842.02,Check
33901,4539,37,13,5,24/02/2024,52742.22,Credit Card
20224,4112,27,10,1,07/08/2024,52741.94,Credit Card
8923,2071,11,4,6,08/11/2023,52708.54,Check
52722,916,64,22,1,22/11/2021,52633.68,Credit Card
2151,742,4,2,2,01/11/2023,52560.98,Bank Transfer
10458,4506,13,5,7,28/11/2023,52551.48,Credit Card
33827,4433,37,13,5,24/02/2024,52478.64,Credit Card
17820,2107,24,9,8,25/11/2023,52394.34,Credit Card
35539,4702,39,14,3,02/02/2025,52297.42,Credit Card
37977,1120,42,15,1,01/07/2024,52275.44,Check
464,378,2,1,8,06/10/2022,52251.2,Bank Transfer
2409,4971,5,2,2,04/03/2024,52145.88,Bank Transfer
31945,1460,36,13,5,23/01/2024,52093.66,Check
16813,121,21,8,3,25/08/2022,52057.36,Check
20840,605,27,10,8,25/07/2024,52046.96,Check
26850,711,31,11,6,09/01/2025,52002.18,Bank Transfer
38967,394,43,15,1,01/08/2024,51958.1,Check
1622,3276,3,1,8,31/12/2022,51771.28,Check
21450,1751,28,10,8,06/10/2024,51682.08,Check
36828,468,41,14,3,24/05/2025,51681.22,Bank Transfer
1946,4480,4,2,2,03/11/2023,51452.02,Check
11212,3831,14,5,4,29/01/2024,51319.74,Other
46980,1506,53,19,3,10/10/2024,51250.18,Credit Card
28677,1243,33,11,5,22/03/2025,51127.48,Other
33822,4433,37,13,5,24/02/2024,50991.18,Bank Transfer
25695,4922,30,11,6,28/11/2024,50971.04,Bank Transfer
40010,804,44,15,1,06/09/2024,50767.94,Check
48773,3831,53,19,3,10/10/2024,50758.22,Credit Card
47335,1953,53,19,3,10/10/2024,50690.44,Check
25027,3276,30,11,5,27/11/2024,50600.26,Credit Card
52068,4917,62,22,1,24/08/2021,50587.72,Bank Transfer
2955,2667,5,2,2,21/02/2024,50438.08,Check
18883,620,25,9,8,11/08/2024,50408.62,Check
25123,4447,30,11,5,28/11/2024,50377.88,Credit Card
22492,1304,28,10,8,09/10/2024,50206.38,Credit Card
12847,4506,16,6,6,03/07/2024,50142.82,Check
7860,3409,7,2,2,25/12/2024,49983.18,Credit Card
8446,1592,10,3,3,02/10/2021,49945.2,Credit Card
37013,503,41,14,3,09/05/2025,49865.62,Check
623,2389,2,1,8,08/10/2022,49803.8,Credit Card
32642,4952,37,13,5,24/02/2024,49801.08,Check
30414,4806,34,12,4,12/03/2025,49730.52,Bank Transfer
8322,161,9,3,3,19/08/2021,49712.48,Other
18979,262,25,9,2,31/07/2024,49704.86,Bank Transfer
39307,980,44,15,1,08/10/2024,49682.62,Check
20621,930,27,10,8,23/07/2024,49595.62,Credit Card
807,3276,3,1,8,05/01/2023,49586.08,Check
13005,4472,16,6,6,02/07/2024,49545.74,Check
12365,4169,16,6,6,03/07/2024,49520.26,Credit Card
54486,264,67,23,4,06/03/2023,49487.14,Bank Transfer
16545,711,20,8,3,25/11/2022,49474.62,Check
864,2667,3,1,8,30/12/2022,49455.04,Bank Transfer
13343,481,17,6,6,20/08/2024,49437,Check
42180,1908,48,17,4,16/08/2024,49417.16,Credit Card
30435,1980,34,12,4,16th March 2025,49379.84,Check
38415,2363,42,15,1,02/07/2024,49347.04,Check
10389,4778,13,5,7,29/11/2023,49260.06,Check
51613,1506,61,21,5,19/04/2022,49259.098,Bank Transfer
37211,253,41,14,4,22/04/2025,49202.04,Check
17236,2763,22,8,3,02/10/2022,49192.36,Credit Card
20031,4806,26,10,1,21/04/2024,49168.38,Credit Card
13006,930,16,6,6,26/06/2024,49151.6,Credit Card
37878,639,42,15,1,29/06/2024,49151.42,Other
49323,3230,54,19,3,09/12/2024,49123.56,Credit Card
47369,1281,53,19,3,10/10/2024,49104.36,Credit Card
18770,602,25,9,8,05/08/2024,49096.8,Check
11375,2107,14,5,4,29/01/2024,49091.94,Credit Card
11992,4539,15,6,6,15/05/2024,49008.44,Credit Card
21827,2185,28,10,8,03/10/2024,49007.54,Check
34621,3033,38,13,3,15/04/2024,48833.66,Credit Card
36836,515,41,14,4,18/05/2025,48795.62,Bank Transfer
8586,4506,11,4,6,09/11/2023,48624.5,Check
17769,3037,23,8,3,16/11/2022,48442.46,Credit Card
36845,3831,41,14,1,11/05/2025,48273.56,Check
31995,461,36,13,5,26/01/2024,48215.94,Check
38351,887,42,15,1,28/06/2024,48194.28,Credit Card
52066,3920,62,22,1,24/08/2021,48188.84,Credit Card
11671,1908,15,6,6,13/05/2024,48181.36,Check
9022,1908,11,4,5,09/11/2023,48150.52,Check
567,3276,2,1,8,03/10/2022,48097.56,Check
16168,523,20,8,3,29/11/2022,48092.7,Check
47841,4571,53,19,3,10/10/2024,48058.86,Credit Card
101,1886,1,1,1,27/06/2022,47998.26,Bank Transfer
34537,1592,38,13,5,8th April 2024,47951.58,Credit Card
51480,3037,61,21,5,19/04/2022,47815.22,Bank Transfer
2220,4982,4,2,8,03/11/2023,47772.66,Check
38553,3503,43,15,1,30/07/2024,47635.4,Credit Card
13754,4155,17,6,5,20/08/2024,47610.1,Check
15300,4950,19,7,5,25/09/2023,47507.04,Check
22588,4917,28,10,8,08/10/2024,47450.16,Credit Card
30951,3515,35,12,7,20/04/2025,47419.52,Check
19543,4155,26,10,8,22/04/2024,47384.34,Check
32917,162,37,13,3,24/02/2024,47337.24,Check
3046,501,5,2,2,03/03/2024,47289.04,Bank Transfer
38656,1980,43,15,1,02/08/2024,47263.52,Credit Card
29247,4797,33,11,6,01/04/2025,47258.28,Credit Card
20988,1908,28,10,1,05/10/2024,47194.48,Credit Card
33550,1506,37,13,5,24/02/2024,47171.98,Check
32319,1154,37,13,3,24/02/2024,47061.64,Check
51748,2763,61,21,5,19/04/2022,47058.54,Credit Card
12722,1953,16,6,6,29/06/2024,47034.1,Other
34087,576,38,13,5,11/04/2024,47013.6,Check
42491,4952,48,17,4,17/08/2024,46940.68,Credit Card
33380,3104,37,13,3,24/02/2024,46911.96,Credit Card
38971,3515,43,15,1,01/08/2024,46881.3,Bank Transfer
50053,2763,57,20,3,07/06/2021,46880.78,Check
9074,3033,11,4,6,09/11/2023,46848.88,Credit Card
39153,3831,43,15,1,01/08/2024,46816.76,Check
26608,4447,31,11,5,05/01/2025,46801.24,Check
31775,53,36,13,5,27/01/2024,46784,Bank Transfer
39043,4480,43,15,1,01/08/2024,46759.62,Check
17900,2213,24,9,8,24/11/2023,46746.48,Check
1709,620,4,2,2,17/10/2023,46617.46,Bank Transfer
12985,1304,16,6,6,27/06/2024,46608.76,Credit Card
45562,3515,51,18,5,30/05/2023,46590.42,Check
21667,4952,28,10,1,10/10/2024,46527.38,Credit Card
2783,2243,5,2,2,04/03/2024,46482.72,Check
31963,610,36,13,5,28/01/2024,46399.78,Check
22171,4286,28,10,1,10/10/2024,46309.78,Credit Card
26176,1506,30,11,5,27/11/2024,46236.1,Bank Transfer
55753,916,70,24,5,19/12/2021,46232.46,Check
24424,493,30,11,5,29/11/2024,46230.12,Bank Transfer
21534,4433,28,10,1,09/10/2024,46081.3,Credit Card
39793,464,44,15,1,13/09/2024,46078.06,Check
11266,1154,14,5,7,26/01/2024,46069.84,Check
30345,439,34,12,7,21/03/2025,46054.58,Check
34126,3831,38,13,3,15/04/2024,46017.94,Check
22013,1304,28,10,8,09/10/2024,45965.72,Check
50094,1051,57,20,5,07/06/2021,45905.84,Credit Card
45531,264,51,18,5,01/06/2023,45770.52,Check
37574,709,41,14,3,10/05/2025,45648.18,Check
45511,1506,51,18,3,29/05/2023,45613.06,Other
20460,3920,27,10,8,08/08/2024,45502.36,Check
50830,457,60,21,5,24/03/2022,45346.64,Check
28021,581,32,11,5,02/02/2025,45259.52,Check
54100,4952,66,23,4,30/01/2023,45241.5,Check
2801,151,5,2,8,06/03/2024,45206.14,Check
16133,3030,20,8,7,29/11/2022,45015.38,Check
136,4098,1,1,8,26/06/2022,45007.08,Credit Card
51900,916,62,22,1,24/08/2021,44985.26,Credit Card
785,417,3,1,8,03/01/2023,44925.94,Check
10852,3056,13,5,7,29/11/2023,44718.86,Check
12156,581,15,6,6,12/05/2024,44633.66,Bank Transfer
51117,1886,61,21,5,19/04/2022,44483.92,Check
12812,285,16,6,6,03/07/2024,44420.86,Check
12243,4571,15,6,5,10/05/2024,44420.28,Credit Card
2494,4286,5,2,2,24/02/2024,44371.76,Other
10538,1756,13,5,7,27/11/2023,44356.36,Check
42146,3740,48,17,4,16/08/2024,44163.8,Bank Transfer
24024,1243,29,11,6,23/12/2024,44162.68,Credit Card
28656,1243,33,11,6,27/03/2025,44125.2,Check
29791,2185,34,12,7,08/03/2025,44039.54,Credit Card
19700,3831,26,10,8,09/04/2024,44027.7,Check
31947,54,36,13,5,19/01/2024,44022.16,Bank Transfer
31789,491,36,13,4,25/01/2024,43862.66,Check
54241,4806,67,23,4,04/03/2023,43809.1,Bank Transfer
26022,2213,30,11,6,26/11/2024,43786.68,Bank Transfer
31871,709,36,13,3,25/01/2024,43744.72,Bank Transfer
1051,4778,3,1,8,28/12/2022,43725.74,Check
38525,2342,43,15,1,30/07/2024,43671.86,Check
11641,980,15,6,6,12/05/2024,43605.02,Credit Card
26396,4778,31,11,5,03/01/2025,43476.58,Check
19167,270,25,9,8,14/08/2024,43390.1,Check
19659,1154,26,10,1,18/04/2024,43381.68,Credit Card
16060,2213,20,8,3,29/11/2022,43347.26,Credit Card
54402,2185,67,23,4,06/03/2023,43346.44,Bank Transfer
17019,4806,22,8,3,02/10/2022,43328.14,Credit Card
12546,4952,16,6,5,25/06/2024,43324.24,Credit Card
8849,1529,11,4,5,08/11/2023,43255.04,Credit Card
2253,115,4,2,2,25/10/2023,43249.02,Bank Transfer
32747,856,37,13,5,24/02/2024,43189.52,Credit Card
28983,3230,33,11,5,26/03/2025,43123.32,Credit Card
23197,1953,29,11,5,10/12/2024,43071.64,Check
7455,63,7,2,8,21/12/2024,43038.9,Bank Transfer
42472,4778,48,17,4,08/08/2024,42958.08,Credit Card
24720,3104,30,11,5,29/11/2024,42905.14,Check
48226,3831,53,19,3,10/10/2024,42799.778,Check
